Branch_Name,Region,Month,Employees,Total_Customers,Product_Type,Revenue,Expenses,Profit,Customer_Satisfaction
Branch_14,North,12-07-2023,20,5401,Loans,2472752.18,2762655.97,-289903.79,81.64
Branch_1,Central,08-10-2023,37,5830,Loans,3441401.12,1015327.78,2426073.34,70.19
Branch_8,Central,05-08-2024,103,7688,Insurance,2727111.53,3020205.77,-293094.24,83.89
Branch_3,South,26-04-2023,55,5682,Insurance,2225342.99,3074815.57,-849472.58,85.25
Branch_14,East,11-02-2024,15,4246,Investments,1601501.6,527856.5,1073645.1,68.17
Branch_1,Central,09-08-2023,70,6590,Investments,1427184.29,2428628.5,-1001444.21,91.2
Branch_7,North,30-08-2023,81,733,Investments,3799890.45,3498292.26,301598.19,69.64
Branch_7,Central,18-08-2023,116,5160,Deposits,2105164.35,2621485.75,-516321.4,96.23
Branch_6,West,15-02-2024,95,5890,Deposits,511453.51,2975272.04,-2463818.53,93.88
Branch_12,Central,11-08-2023,25,4110,Investments,2357407.8,3815968.98,-1458561.18,90.53
Branch_16,North,11-08-2023,111,2545,Credit Cards,2923017.39,538450.28,2384567.11,70.42
Branch_4,Central,22-02-2023,116,7425,Credit Cards,1606545.94,3742027.24,-2135481.3,95.15
Branch_8,North,25-05-2024,104,5083,Insurance,4442630.24,1147119.88,3295510.36,75.11
Branch_13,West,11-03-2023,87,2594,Loans,2201292.4,2826356.04,-625063.64,93.57
Branch_20,East,24-03-2023,112,3961,Deposits,1085087.34,1663823.47,-578736.13,78.77
Branch_5,South,04-02-2023,103,6128,Investments,1656637.41,3418141.37,-1761503.96,85.7
Branch_2,West,21-03-2024,27,5504,Loans,1132792.39,411324.37,721468.02,98.33
Branch_20,North,16-01-2024,64,4719,Credit Cards,712823.18,1086005.8,-373182.62,62.1
Branch_7,South,08-08-2024,102,4844,Credit Cards,2423397.03,640232.03,1783165,75.81
Branch_7,East,30-09-2023,101,4159,Deposits,3999012.42,3801492.85,197519.57,72.26
Branch_6,South,03-07-2023,93,1966,Deposits,1109808.38,403830.7,705977.68,66.61
Branch_16,East,12-07-2024,29,3045,Credit Cards,1598781.15,1793456.71,-194675.56,75.38
Branch_20,South,28-05-2024,85,3511,Credit Cards,4388633.79,3948751.34,439882.45,81.92
Branch_3,South,23-03-2024,51,5204,Loans,2934411.4,3471630.24,-537218.84,62.64
Branch_4,South,09-05-2023,65,1037,Insurance,1596918.11,643641.62,953276.49,63.68
Branch_8,West,02-06-2024,83,1807,Insurance,2344851.48,304345.43,2040506.05,74.12
Branch_14,West,26-06-2024,37,5182,Loans,580759.26,241088.79,339670.47,99.43
Branch_2,East,02-04-2024,84,4143,Credit Cards,2969736.37,2142120.25,827616.12,65.63
Branch_17,Central,02-10-2023,53,6861,Insurance,622736.46,1673420.13,-1050683.67,80.5
Branch_9,South,22-06-2023,99,2481,Loans,4880811.71,999701.24,3881110.47,83.53
Branch_6,East,02-03-2023,27,619,Deposits,1514333.53,1964159.35,-449825.82,92.38
Branch_15,West,23-01-2023,31,3677,Loans,4325440.47,149767.74,4175672.73,75.49
Branch_11,South,10-08-2023,82,5710,Loans,3997014.12,534831.2,3462182.92,73.39
Branch_14,North,09-07-2024,79,6550,Insurance,2861138.79,2979588.21,-118449.42,81.55
Branch_15,East,06-03-2024,17,3785,Deposits,924444.81,830166.06,94278.75,88.39
Branch_4,West,06-12-2023,89,3603,Loans,4579277.52,3425289.46,1153988.06,67.71
Branch_18,West,18-08-2023,111,6742,Credit Cards,1441520.89,2538095.37,-1096574.48,90.3
Branch_5,North,21-02-2023,95,7677,Credit Cards,4436170.82,1060512.39,3375658.43,79.15
Branch_4,South,06-02-2023,35,2573,Deposits,906747.35,3598822.98,-2692075.63,73.75
Branch_4,North,16-06-2024,28,7111,Investments,1683320.5,1167047.68,516272.82,74.56
Branch_14,North,24-10-2023,79,4733,Deposits,1010175.58,2382528.1,-1372352.52,78.04
Branch_16,West,23-12-2023,66,5640,Insurance,4007689.25,2613229.26,1394459.99,83.02
Branch_20,North,30-07-2024,93,3485,Investments,2340904.41,700681.6,1640222.81,82.65
Branch_10,West,22-10-2023,120,2760,Deposits,4527794.83,3226531.32,1301263.51,98.29
Branch_4,South,06-02-2024,49,891,Credit Cards,4021414.32,604681.98,3416732.34,94.02
Branch_20,North,25-06-2023,53,7191,Investments,3995216.77,963511.11,3031705.66,60.92
Branch_1,North,19-05-2023,112,6884,Insurance,3118885.65,3013541.16,105344.49,70.17
Branch_15,West,08-05-2023,55,4951,Deposits,4816231.53,1844775.58,2971455.95,67.89
Branch_14,East,08-02-2024,77,3451,Deposits,2700439.65,1887750.4,812689.25,94.95
Branch_16,East,20-05-2023,62,5019,Insurance,4183012.89,1670407.9,2512604.99,78.56
Branch_7,East,26-06-2024,116,1083,Credit Cards,2968190.77,3930232.78,-962042.01,61.84
Branch_4,South,26-05-2023,64,3853,Deposits,4605885.1,1146476.82,3459408.28,92.7
Branch_20,Central,25-02-2023,58,5296,Loans,1798240.29,1032595.04,765645.25,96.77
Branch_16,Central,26-02-2023,105,2025,Loans,2317714.94,2490391.39,-172676.45,86.3
Branch_3,North,24-12-2023,32,5193,Credit Cards,4624626.65,1289241.56,3335385.09,75.41
Branch_6,North,23-08-2024,79,5882,Deposits,3349704.65,2246643.99,1103060.66,61.61
Branch_19,Central,21-03-2023,97,2090,Loans,1556575.05,1519167.72,37407.33,84.08
Branch_1,West,22-02-2023,82,3946,Credit Cards,3768920.18,2262094.74,1506825.44,66.04
Branch_18,South,22-09-2023,93,1735,Deposits,3566725.63,2139294.43,1427431.2,81.45
Branch_5,Central,17-10-2023,77,5342,Deposits,4799123.29,2901408.83,1897714.46,62.44
Branch_18,West,04-04-2024,87,3558,Insurance,1629900.58,1221655.95,408244.63,92.47
Branch_11,North,18-05-2024,16,5767,Investments,4064443.23,3587181.47,477261.76,99.07
Branch_11,East,07-06-2023,42,4063,Deposits,3365531.79,632114.67,2733417.12,87.65
Branch_17,Central,14-12-2023,111,710,Credit Cards,1471647.63,3745102.65,-2273455.02,68.97
Branch_17,Central,16-05-2024,50,4817,Deposits,781667.4,1430624.87,-648957.47,86.37
Branch_3,Central,27-06-2023,30,4020,Investments,3046395.89,726767.19,2319628.7,78.23
Branch_17,North,29-04-2023,88,4895,Deposits,4158433.29,2391261.28,1767172.01,61.72
Branch_10,East,04-08-2024,102,4953,Credit Cards,1533632.24,2602569.49,-1068937.25,73.78
Branch_13,South,22-06-2023,64,6555,Credit Cards,4411482.43,900264.59,3511217.84,65.75
Branch_1,East,12-10-2023,101,3797,Investments,3870057.65,3997820.63,-127762.98,88.29
Branch_18,North,02-07-2023,104,1123,Investments,1872271.91,3326409.24,-1454137.33,79.83
Branch_8,West,07-05-2024,57,7037,Insurance,4468032.3,3077149.16,1390883.14,77.16
Branch_19,East,24-04-2024,73,7303,Loans,1457859.29,3243847.55,-1785988.26,67.5
Branch_2,West,08-02-2023,52,5202,Credit Cards,2446735.29,814016.66,1632718.63,73.49
Branch_16,Central,28-06-2023,65,6231,Insurance,1298740.38,1339405.57,-40665.19,85.85
Branch_20,West,28-04-2023,118,7526,Credit Cards,2463491.86,378443.56,2085048.3,96.04
Branch_8,Central,24-05-2023,62,5436,Loans,1128640.64,1631724.18,-503083.54,63.39
Branch_17,East,17-04-2024,48,731,Insurance,1865786.03,2366983.24,-501197.21,62.05
Branch_9,South,13-09-2023,54,3514,Investments,3610064.78,272769.93,3337294.85,63.92
Branch_7,North,11-03-2023,68,7256,Credit Cards,1741591.84,2176040.76,-434448.92,88.12
Branch_10,South,14-03-2023,31,2688,Credit Cards,922458.47,3039139.11,-2116680.64,78.01
Branch_20,South,27-04-2023,100,1103,Investments,3928249.63,2553257.98,1374991.65,81.89
Branch_16,West,05-03-2024,54,2743,Insurance,2526930.05,1194973.22,1331956.83,61.1
Branch_9,West,22-12-2023,90,7663,Insurance,3613378.64,2075336.99,1538041.65,66.68
Branch_4,South,21-01-2023,99,7767,Investments,2037783.15,3577563.42,-1539780.27,73.38
Branch_14,North,03-10-2023,62,4162,Loans,3096159,396056.95,2700102.05,68.59
Branch_19,North,19-10-2023,90,846,Insurance,2572483.23,330137.5,2242345.73,62.15
Branch_8,West,15-07-2023,29,7718,Loans,1107441.95,1226450.88,-119008.93,78.84
Branch_18,Central,02-01-2024,91,3119,Insurance,2830691,1574692.13,1255998.87,77.45
Branch_2,East,16-01-2024,81,7583,Loans,827152.27,1236533.52,-409381.25,66.82
Branch_5,North,05-10-2023,30,2999,Investments,589381.93,697734.7,-108352.77,72.19
Branch_8,South,02-05-2023,46,2070,Deposits,2092195.94,243605.34,1848590.6,65.71
Branch_14,Central,26-07-2024,89,7866,Credit Cards,1127743.5,1254285.23,-126541.73,92.7
Branch_7,Central,01-02-2023,112,1976,Credit Cards,678335.78,3106750.33,-2428414.55,64.55
Branch_18,North,19-04-2024,38,1791,Credit Cards,1891315.81,3151609.14,-1260293.33,67.75
Branch_7,West,15-05-2024,78,4088,Deposits,1230227.21,3348479.1,-2118251.89,71.62
Branch_9,East,16-05-2023,107,2565,Insurance,2078232.92,2586445.54,-508212.62,78.58
Branch_20,West,29-07-2023,26,7101,Loans,968839.05,895356.51,73482.54,62.48
Branch_2,West,15-11-2023,102,568,Investments,1059501.5,2279491.97,-1219990.47,93.41
Branch_12,East,24-11-2023,110,4841,Investments,3639321.38,3375550.11,263771.27,94.69
Branch_20,East,24-12-2023,81,1514,Credit Cards,4378469.93,1524588.15,2853881.78,70.45
Branch_18,East,17-05-2023,100,2326,Deposits,3011539.15,3009880.97,1658.18,62.51
Branch_12,Central,11-02-2024,90,2131,Loans,2503568.78,1711436.57,792132.21,88.47
Branch_11,West,23-05-2024,52,5022,Credit Cards,1040421.18,1606830.36,-566409.18,66.58
Branch_20,East,21-04-2024,69,4913,Insurance,3665795.46,3680074,-14278.54,65.94
Branch_7,Central,20-07-2023,69,2470,Investments,698459.61,3105628.91,-2407169.3,86.5
Branch_17,West,07-02-2024,91,2763,Loans,888665.2,3720973.91,-2832308.71,94.7
Branch_8,West,14-07-2024,99,940,Credit Cards,1182150.98,2373464.38,-1191313.4,91.22
Branch_11,East,01-06-2023,59,1528,Insurance,3934585.55,852419.3,3082166.25,71.71
Branch_14,South,27-06-2024,55,2022,Insurance,4471944.18,3380821.4,1091122.78,70.9
Branch_8,North,23-03-2024,32,5058,Insurance,2710166.45,1417417.41,1292749.04,81.79
Branch_10,South,06-05-2023,76,6800,Insurance,1909858.85,2233886.48,-324027.63,61.07
Branch_8,North,30-01-2024,22,3962,Investments,4246511.21,2398379.32,1848131.89,72.79
Branch_8,South,22-09-2023,90,6234,Loans,2842003.72,3632051.32,-790047.6,76.14
Branch_10,East,17-10-2023,105,6612,Insurance,686533.1,1771050.4,-1084517.3,89.83
Branch_15,Central,12-10-2023,49,2699,Insurance,2716171.62,271699.56,2444472.06,72.69
Branch_17,South,05-02-2023,45,986,Insurance,2338241.94,1411416.11,926825.83,77.52
Branch_20,East,04-07-2023,33,6266,Investments,2170471.07,3256021.77,-1085550.7,86.95
Branch_10,North,11-02-2023,20,6538,Insurance,3189909.89,2479055.57,710854.32,98.02
Branch_5,West,18-04-2024,86,3689,Credit Cards,4824528.97,815529.14,4008999.83,76.99
Branch_5,North,03-09-2023,112,5203,Insurance,1280842.96,119212.81,1161630.15,94.83
Branch_16,West,16-03-2024,102,5933,Insurance,518727.7,3838009.33,-3319281.63,68.33
Branch_14,North,02-03-2024,73,5837,Loans,1226140.27,679038.15,547102.12,86.16
Branch_6,West,24-03-2024,78,3602,Insurance,2988496.11,3363813,-375316.89,81.21
Branch_20,North,18-11-2023,47,7457,Deposits,3521528.92,945820.25,2575708.67,86.14
Branch_18,Central,14-06-2024,78,709,Investments,2521440.52,2191880.69,329559.83,97.52
Branch_7,Central,06-03-2024,63,7892,Insurance,1812579.29,1532254.59,280324.7,63.9
Branch_1,East,18-03-2023,74,2729,Insurance,2678554.3,1020099.81,1658454.49,83.23
Branch_3,North,06-01-2023,94,7946,Insurance,3287365.02,1507239.53,1780125.49,98.18
Branch_19,Central,10-06-2023,22,7170,Deposits,3497954.54,3703144.39,-205189.85,70.6
Branch_4,West,23-03-2023,62,3456,Loans,2749319.1,411796.45,2337522.65,94.69
Branch_10,East,20-03-2023,61,4823,Credit Cards,3517505.86,3433416.05,84089.81,82.82
Branch_12,East,06-07-2024,38,7673,Credit Cards,3574924.01,734201.29,2840722.72,84.81
Branch_1,West,14-02-2024,96,2136,Investments,1673466.29,219510.04,1453956.25,97.43
Branch_4,North,03-07-2024,103,3097,Insurance,2023051.39,2208573.1,-185521.71,61.06
Branch_17,Central,07-11-2023,71,4887,Loans,2544413.46,1269768.9,1274644.56,78.89
Branch_10,North,01-09-2023,21,4370,Investments,2480693.25,1986254.17,494439.08,80.84
Branch_13,South,19-03-2024,25,4854,Investments,1483127.2,1952214.71,-469087.51,62.23
Branch_16,North,11-08-2023,60,3407,Loans,625381.44,3673898.7,-3048517.26,63.12
Branch_12,East,17-08-2023,120,2243,Loans,3016630.52,3521662.58,-505032.06,71.45
Branch_19,South,08-03-2024,113,4158,Credit Cards,4801232.29,3903937.86,897294.43,68.38
Branch_15,East,03-03-2023,97,2874,Investments,1386132.88,2557969.9,-1171837.02,96.08
Branch_14,North,10-01-2024,105,6777,Loans,1481353.66,2885741.74,-1404388.08,64.77
Branch_15,West,04-04-2023,55,6393,Insurance,1670981.5,1011061.06,659920.44,94.45
Branch_19,North,11-10-2023,65,2219,Deposits,1371762.58,150426.28,1221336.3,61.63
Branch_10,South,15-06-2023,62,1910,Loans,2619075.52,3695932.38,-1076856.86,63.48
Branch_16,North,06-03-2024,82,5608,Insurance,1243016.93,3240659.36,-1997642.43,91.24
Branch_3,Central,20-07-2023,15,2154,Deposits,4198168.66,401367.28,3796801.38,78.76
Branch_7,North,25-03-2024,66,2233,Credit Cards,3217939.49,3082993.49,134946,80.16
Branch_9,Central,06-07-2024,112,7193,Deposits,2130988.66,2571674.34,-440685.68,92.74
Branch_7,North,25-07-2024,119,2553,Insurance,618264.46,2555994.63,-1937730.17,73.58
Branch_19,North,14-07-2024,47,3170,Credit Cards,3604992.68,3359530.7,245461.98,77.9
Branch_7,Central,01-11-2023,44,6964,Loans,4959504.87,2698157.97,2261346.9,94.16
Branch_2,West,22-04-2024,59,4075,Loans,678667.25,2186102.98,-1507435.73,97.77
Branch_16,West,23-10-2023,114,6409,Deposits,4756950.39,840087.2,3916863.19,87.46
Branch_20,South,29-05-2024,104,2215,Loans,2097706.58,1904866.39,192840.19,74.85
Branch_18,South,29-03-2024,37,2881,Insurance,1047004.54,3827549.71,-2780545.17,79.59
Branch_11,Central,12-01-2024,28,2602,Deposits,4512446.09,3368190.04,1144256.05,61.4
Branch_14,West,28-07-2023,94,7493,Investments,2867541.29,2390438.34,477102.95,64.27
Branch_6,North,20-08-2023,19,3399,Investments,2953920.89,1901595.41,1052325.48,95.85
Branch_15,Central,13-12-2023,21,1707,Insurance,1080620.26,3141963.62,-2061343.36,93.17
Branch_4,West,21-11-2023,27,829,Insurance,4679331.45,257425.66,4421905.79,99.21
Branch_9,West,01-05-2023,92,3717,Loans,2372454.63,1718667.35,653787.28,72.16
Branch_11,Central,10-09-2023,114,5698,Loans,3772998,2376862.03,1396135.97,64.79
Branch_11,East,13-12-2023,73,573,Insurance,4616972.78,114297.59,4502675.19,74.19
Branch_7,North,18-09-2023,81,2783,Investments,2070722.03,3029953.43,-959231.4,97.66
Branch_7,East,23-08-2024,100,1782,Investments,1656928.73,426840.95,1230087.78,81.34
Branch_16,South,04-04-2024,111,991,Investments,4605904.8,3665571.02,940333.78,92.94
Branch_10,West,18-07-2024,29,6466,Loans,3935353.43,3866108.84,69244.59,96.77
Branch_9,South,03-06-2023,24,4818,Insurance,2791720.76,2366621.25,425099.51,82.16
Branch_14,South,31-07-2024,38,6638,Credit Cards,3041828.54,3144787.51,-102958.97,84.33
Branch_2,East,02-03-2023,103,3342,Investments,740218.94,3540561.49,-2800342.55,88.04
Branch_4,West,03-05-2023,70,2087,Investments,914906.82,3486671.23,-2571764.41,86.08
Branch_15,West,08-11-2023,52,745,Credit Cards,1404154.16,2937966.27,-1533812.11,96.26
Branch_7,East,11-08-2024,88,3274,Insurance,3671460.73,1343103.02,2328357.71,78.99
Branch_14,West,10-01-2023,22,7436,Investments,1062822.79,2923695.56,-1860872.77,71.92
Branch_5,East,23-01-2024,64,3351,Deposits,804298.82,1034782.38,-230483.56,91.6
Branch_4,North,08-12-2023,32,7333,Insurance,4582239.6,613931.5,3968308.1,66.13
Branch_6,North,03-02-2023,72,2302,Loans,3936017.26,2922903.89,1013113.37,77.71
Branch_5,West,27-03-2023,23,4204,Investments,4475048.56,720180.11,3754868.45,99.34
Branch_13,East,22-02-2024,49,572,Deposits,4374892.93,3772829.5,602063.43,60.69
Branch_15,South,02-09-2023,112,2804,Deposits,2653769.01,3301438.26,-647669.25,99.56
Branch_1,North,26-04-2024,33,4280,Loans,623976.94,3870365.26,-3246388.32,89.52
Branch_4,Central,14-08-2024,97,4189,Insurance,2401488.15,3730560.87,-1329072.72,95.25
Branch_18,South,11-12-2023,114,7496,Insurance,2884007.28,3866391.8,-982384.52,92.53
Branch_2,West,03-07-2024,56,4234,Credit Cards,1206136.25,633720.64,572415.61,95.47
Branch_15,East,10-10-2023,100,2763,Insurance,617494.62,1315733.56,-698238.94,71.17
Branch_10,South,17-03-2023,47,1619,Loans,2709306.21,2134207.38,575098.83,77.66
Branch_4,South,04-06-2023,48,1021,Loans,664514.7,720987.01,-56472.31,69.48
Branch_15,West,03-12-2023,60,6492,Loans,4705300.14,3014068.35,1691231.79,74.74
Branch_4,Central,15-04-2023,31,1142,Investments,1225576.36,873993.08,351583.28,93.37
Branch_1,East,27-02-2023,107,5019,Loans,2102540.33,3359085.65,-1256545.32,70.71
Branch_14,West,22-01-2024,27,4576,Credit Cards,3563971.18,2043430.72,1520540.46,90.21
Branch_6,West,23-04-2024,82,2313,Investments,3249423.87,2139525.89,1109897.98,94.01
Branch_1,Central,10-05-2023,16,1730,Deposits,3985263.24,133407.03,3851856.21,78.56
Branch_19,South,18-09-2023,102,607,Deposits,2489669.19,3245637.82,-755968.63,67
Branch_11,South,12-02-2024,65,7883,Investments,2012468.95,716562.35,1295906.6,91.92
Branch_4,East,21-07-2023,46,6381,Loans,610756.24,723380.41,-112624.17,69.31
Branch_8,North,22-01-2024,49,5030,Investments,544110.91,901669.72,-357558.81,72.63
Branch_1,East,16-03-2023,38,5334,Insurance,3031062.2,1835291.03,1195771.17,86.7
Branch_1,Central,08-09-2023,93,4386,Investments,3365076.61,605767.87,2759308.74,72.84
Branch_14,East,08-05-2023,30,5428,Deposits,2605852.64,2113255.38,492597.26,88.33
Branch_15,East,19-01-2023,81,7527,Credit Cards,1936135.58,789762.5,1146373.08,93.53
Branch_12,South,09-03-2023,23,7933,Credit Cards,2900238.81,1807637.54,1092601.27,82.93
Branch_10,South,19-02-2024,111,7548,Insurance,1416517.68,3545033.47,-2128515.79,70.26
Branch_19,North,15-03-2023,40,662,Insurance,3284470.81,2766486.9,517983.91,65.96
Branch_4,West,19-08-2023,31,4457,Loans,3762695.67,1103095.14,2659600.53,89.11
Branch_7,Central,07-07-2023,46,7586,Insurance,3956279.63,3988133.47,-31853.84,61.29
Branch_15,North,23-12-2023,94,7702,Deposits,4332512.67,3265703.75,1066808.92,71.57
Branch_4,North,11-08-2023,95,588,Loans,3375954.29,3866342.09,-490387.8,67.37
Branch_12,North,10-04-2023,29,6264,Credit Cards,3570762.01,617100.45,2953661.56,62.95
Branch_9,North,15-03-2024,102,2219,Insurance,3809453.15,991691.62,2817761.53,81.4
Branch_9,South,29-05-2023,63,7211,Deposits,2376191.3,2350232.3,25959,98.88
Branch_10,South,04-03-2024,54,4492,Investments,4924156.68,3671867.39,1252289.29,86.69
Branch_3,East,14-07-2024,104,6363,Credit Cards,3069153.58,3350475.36,-281321.78,87.28
Branch_13,North,12-01-2024,83,737,Loans,2990847.76,3081759.85,-90912.09,88.54
Branch_8,East,08-03-2023,120,5874,Deposits,932975.96,2391500.61,-1458524.65,63.31
Branch_14,East,15-01-2024,84,3131,Deposits,2052676.33,3945886.78,-1893210.45,64.46
Branch_17,North,19-02-2024,28,6633,Loans,3288969.31,3782858.62,-493889.31,78.63
Branch_3,South,15-11-2023,39,6795,Credit Cards,4281638.07,3640189.57,641448.5,61.05
Branch_18,South,07-07-2023,55,3910,Credit Cards,4177568.84,3294342.27,883226.57,77.12
Branch_15,South,18-01-2024,39,6325,Insurance,3671594.2,2060152.89,1611441.31,86.33
Branch_3,East,27-04-2024,58,5341,Investments,3248699.49,574787,2673912.49,79.55
Branch_12,South,20-12-2023,36,7626,Credit Cards,4783061.05,2549597.88,2233463.17,82.72
Branch_1,Central,29-05-2023,35,6724,Loans,2012439.27,2310124.52,-297685.25,67.73
Branch_6,Central,11-02-2024,46,2067,Deposits,3537631.21,171212.88,3366418.33,94.73
Branch_17,Central,15-08-2024,67,3694,Deposits,4992746.5,1187008.16,3805738.34,62.67
Branch_2,West,19-02-2024,51,2472,Insurance,3253726.28,1505579.48,1748146.8,88.14
Branch_1,East,27-04-2023,15,3224,Investments,1649399.38,3857762.82,-2208363.44,79.77
Branch_18,South,20-02-2023,63,6345,Deposits,819292.04,2913988.26,-2094696.22,83.34
Branch_12,South,04-04-2024,115,887,Insurance,1806015.32,363649.79,1442365.53,61.61
Branch_17,East,03-03-2024,88,7351,Loans,4730734.58,204037.98,4526696.6,93.51
Branch_17,North,24-06-2023,68,4535,Deposits,4221750.72,1802117.94,2419632.78,93.24
Branch_17,East,09-08-2023,105,1081,Deposits,4977909.76,2349949.24,2627960.52,88.49
Branch_6,East,20-06-2023,120,2222,Credit Cards,4112236.33,2678215.2,1434021.13,63.97
Branch_15,North,06-12-2023,111,7948,Insurance,750703.05,3078851.29,-2328148.24,99.87
Branch_9,Central,08-11-2023,110,5717,Credit Cards,3215134.63,408122.03,2807012.6,83.38
Branch_11,Central,11-02-2023,78,2084,Insurance,2116319.02,234730.06,1881588.96,75.3
Branch_19,South,14-02-2024,103,3780,Investments,3372281.29,2884213.34,488067.95,83.69
Branch_4,South,08-06-2024,93,5956,Loans,1551653.82,2531542.26,-979888.44,78.32
